,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365,Range,UpperRange,LowerRange
33,33,2017-02-15,BANKNIFTY,2017-03-02,PE,21600.0,0.0,0.0,0.0,1560.35,0.0,1388.7,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.969007339372,5.27015117968,-8.57957395442,2.85731136824,0.000102211742122,128.666877747,683.891733002,20847.591733,19479.808267
34,34,2017-02-15,BANKNIFTY,2017-03-02,CE,21700.0,0.0,0.0,0.0,72.8,0.0,6.7,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.0226109459359,-1.37246654955,0.185021669348,2.19555389408,7.85393537897e-05,28.8696289062,683.891733002,20847.591733,19479.808267
35,35,2017-02-15,BANKNIFTY,2017-03-02,PE,21700.0,0.0,0.0,0.0,1595.75,0.0,1485.75,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.977389054064,5.72668404909,-8.68891657896,2.19555389408,7.85393537897e-05,133.010387421,683.891733002,20847.591733,19479.808267
36,36,2017-02-15,BANKNIFTY,2017-03-02,CE,21800.0,0.0,0.0,0.0,57.8,0.0,4.75,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.0162525946224,-1.03126125903,0.133059154359,1.65827934237,5.93199685526e-05,28.3203125,683.891733002,20847.591733,19479.808267
37,37,2017-02-15,BANKNIFTY,2017-03-02,PE,21800.0,0.0,0.0,0.0,1565.2,0.0,1583.5,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.983747405378,6.10060431933,-8.78177281859,1.65827934237,5.93199685526e-05,133.247375488,683.891733002,20847.591733,19479.808267
38,38,2017-02-15,BANKNIFTY,2017-03-02,CE,21900.0,0.0,0.0,0.0,59.6,0.0,3.3,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.0115106877385,-0.762177140729,0.0942814180775,1.23141166191,4.40500579086e-05,29.8309326172,683.891733002,20847.591733,19479.808267
39,39,2017-02-15,BANKNIFTY,2017-03-02,PE,21900.0,0.0,0.0,0.0,1495.6,0.0,1681.85,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.988489312262,6.40240341735,-8.86144427952,1.23141166191,4.40500579086e-05,131.023406982,683.891733002,20847.591733,19479.808267
40,40,2017-02-15,BANKNIFTY,2017-03-02,CE,22000.0,0.0,0.0,0.0,50.1,0.0,2.3,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.00803322939914,-0.554172784281,0.0658269563791,0.899257313031,3.2168232557e-05,29.7241210938,683.891733002,20847.591733,19479.808267
41,41,2017-02-15,BANKNIFTY,2017-03-02,PE,22000.0,0.0,0.0,0.0,1585.7,0.0,1780.55,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.991966770601,6.64312275351,-8.93079246586,0.899257313031,3.2168232557e-05,138.679504395,683.891733002,20847.591733,19479.808267
42,42,2017-02-16,BANKNIFTY,2017-03-02,CE,20000.0,0.0,0.0,0.0,94.9,0.0,441.3,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,0.834977924513,-8.54424075258,6.34279810489,9.84248165362,0.000708299905234,1e-05,350.493486829,20594.1934868,19893.2065132
