,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Range,UpperRange,LowerRange
83,2017-10-03,BANKNIFTY,2017-10-12,PE,23700.0,0.0,0.0,0.0,245.7,0.0,65.5,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
84,2017-10-03,BANKNIFTY,2017-10-12,CE,23800.0,0.0,0.0,0.0,951.0,0.0,429.6,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
85,2017-10-03,BANKNIFTY,2017-10-12,PE,23800.0,120.0,154.7,119.0,121.0,121.0,121.0,58.0,55514000.0,298000.0,1600.0,1600.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
86,2017-10-03,BANKNIFTY,2017-10-12,CE,23900.0,0.0,0.0,0.0,885.3,0.0,360.0,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
87,2017-10-03,BANKNIFTY,2017-10-12,PE,23900.0,146.7,207.0,146.7,152.05,151.7,152.05,155.0,149197000.0,1017000.0,2000.0,1840.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
88,2017-10-03,BANKNIFTY,2017-10-12,CE,24000.0,307.0,307.0,231.2,268.0,265.0,268.0,320.0,310526000.0,3326000.0,9600.0,6000.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
89,2017-10-03,BANKNIFTY,2017-10-12,PE,24000.0,125.3,248.0,125.3,184.35,176.0,184.35,1146.0,1109377000.0,9217000.0,18800.0,16760.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
90,2017-10-03,BANKNIFTY,2017-10-12,CE,24100.0,275.0,275.0,179.45,219.85,231.45,219.85,103.0,100250000.0,958000.0,2360.0,2360.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
91,2017-10-03,BANKNIFTY,2017-10-12,PE,24100.0,230.0,230.0,230.0,230.0,230.0,230.0,1.0,973000.0,9000.0,80.0,40.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
92,2017-10-03,BANKNIFTY,2017-10-12,CE,24200.0,212.0,220.0,127.2,168.0,169.0,168.0,1870.0,1822159000.0,11999000.0,36480.0,36360.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
93,2017-10-03,BANKNIFTY,2017-10-12,PE,24200.0,290.0,337.65,275.0,285.15,285.15,285.15,35.0,34319000.0,439000.0,1160.0,1160.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
94,2017-10-03,BANKNIFTY,2017-10-12,CE,24300.0,125.0,126.0,121.0,125.35,125.0,125.35,27.0,26379000.0,135000.0,640.0,640.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
95,2017-10-03,BANKNIFTY,2017-10-12,PE,24300.0,0.0,0.0,0.0,469.2,0.0,309.75,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
96,2017-10-03,BANKNIFTY,2017-10-12,CE,24400.0,100.0,102.0,80.0,92.05,92.85,92.05,36.0,35269000.0,133000.0,920.0,920.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
97,2017-10-03,BANKNIFTY,2017-10-12,PE,24400.0,0.0,0.0,0.0,516.1,0.0,374.75,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
98,2017-10-03,BANKNIFTY,2017-10-12,CE,24500.0,98.4,98.4,51.9,64.75,66.0,64.75,5185.0,5095330000.0,14030000.0,97680.0,66200.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
99,2017-10-03,BANKNIFTY,2017-10-12,PE,24500.0,0.0,0.0,0.0,650.0,650.0,446.1,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
100,2017-10-03,BANKNIFTY,2017-10-12,CE,24600.0,50.0,59.95,44.0,47.9,44.0,47.9,8.0,7888000.0,16000.0,240.0,200.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
101,2017-10-03,BANKNIFTY,2017-10-12,PE,24600.0,0.0,0.0,0.0,618.2,0.0,523.25,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
102,2017-10-03,BANKNIFTY,2017-10-12,CE,24700.0,52.05,52.05,33.0,34.75,34.0,34.75,49.0,48481000.0,69000.0,1240.0,1200.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
103,2017-10-03,BANKNIFTY,2017-10-12,PE,24700.0,0.0,0.0,0.0,673.45,0.0,605.3,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538
104,2017-10-04,BANKNIFTY,2017-10-12,CE,23500.0,631.0,631.0,631.0,631.0,631.0,631.0,1.0,965000.0,25000.0,40.0,40.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
105,2017-10-04,BANKNIFTY,2017-10-12,PE,23500.0,52.0,61.95,19.0,33.05,29.0,33.05,9632.0,9067128000.0,13048000.0,78080.0,47840.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
106,2017-10-04,BANKNIFTY,2017-10-12,CE,23600.0,0.0,0.0,0.0,1091.2,0.0,580.4,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
107,2017-10-04,BANKNIFTY,2017-10-12,PE,23600.0,59.75,78.3,25.3,42.15,38.0,42.15,933.0,882430000.0,1678000.0,7760.0,7760.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
108,2017-10-04,BANKNIFTY,2017-10-12,CE,23700.0,0.0,0.0,0.0,1019.35,0.0,496.9,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
109,2017-10-04,BANKNIFTY,2017-10-12,PE,23700.0,90.2,90.2,35.0,51.05,50.65,51.05,1282.0,1218173000.0,2837000.0,19880.0,19880.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
110,2017-10-04,BANKNIFTY,2017-10-12,CE,23800.0,0.0,0.0,0.0,951.0,0.0,418.8,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
111,2017-10-04,BANKNIFTY,2017-10-12,PE,23800.0,111.05,129.95,49.6,74.35,69.85,74.35,4400.0,4202487000.0,13687000.0,45480.0,43880.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
112,2017-10-04,BANKNIFTY,2017-10-12,CE,23900.0,0.0,0.0,0.0,885.3,0.0,346.95,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
113,2017-10-04,BANKNIFTY,2017-10-12,PE,23900.0,139.15,157.45,68.05,101.65,94.8,101.65,3421.0,3284200000.0,13724000.0,39920.0,37920.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
114,2017-10-04,BANKNIFTY,2017-10-12,CE,24000.0,275.2,312.75,211.55,233.55,250.0,233.55,1724.0,1672443000.0,17403000.0,28120.0,18520.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
115,2017-10-04,BANKNIFTY,2017-10-12,PE,24000.0,172.05,201.7,93.1,129.9,121.0,129.9,8635.0,8335667000.0,46067000.0,96200.0,77400.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
116,2017-10-04,BANKNIFTY,2017-10-12,CE,24100.0,208.2,250.0,158.15,181.0,183.15,181.0,2220.0,2157625000.0,17545000.0,25080.0,22720.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
117,2017-10-04,BANKNIFTY,2017-10-12,PE,24100.0,220.0,227.75,123.8,169.15,156.35,169.15,2725.0,2645706000.0,18806000.0,26960.0,26880.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
118,2017-10-04,BANKNIFTY,2017-10-12,CE,24200.0,160.55,197.2,116.65,132.75,139.7,132.75,6387.0,6221180000.0,38564000.0,81560.0,45080.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
119,2017-10-04,BANKNIFTY,2017-10-12,PE,24200.0,270.0,276.7,165.0,213.35,203.45,213.35,1018.0,993913000.0,8489000.0,21360.0,20200.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
120,2017-10-04,BANKNIFTY,2017-10-12,CE,24300.0,116.55,145.15,83.6,94.45,101.9,94.45,5229.0,5105975000.0,23387000.0,44800.0,44160.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
121,2017-10-04,BANKNIFTY,2017-10-12,PE,24300.0,270.0,305.0,220.0,280.85,277.65,280.85,65.0,63838000.0,658000.0,1800.0,1800.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
122,2017-10-04,BANKNIFTY,2017-10-12,CE,24400.0,81.25,105.7,56.65,68.85,72.0,68.85,5055.0,4949686000.0,16006000.0,39200.0,38280.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
123,2017-10-04,BANKNIFTY,2017-10-12,PE,24400.0,0.0,0.0,0.0,516.1,0.0,353.8,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
124,2017-10-04,BANKNIFTY,2017-10-12,CE,24500.0,60.2,75.9,37.7,47.6,48.0,47.6,15860.0,15578088000.0,35288000.0,193160.0,95480.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
125,2017-10-04,BANKNIFTY,2017-10-12,PE,24500.0,450.0,460.0,349.55,425.85,415.0,425.85,418.0,416663000.0,7023000.0,4920.0,4920.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
126,2017-10-04,BANKNIFTY,2017-10-12,CE,24600.0,40.0,52.0,23.35,30.55,32.0,30.55,2837.0,2795816000.0,4208000.0,33760.0,33520.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
127,2017-10-04,BANKNIFTY,2017-10-12,PE,24600.0,0.0,0.0,0.0,618.2,0.0,505.35,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
128,2017-10-04,BANKNIFTY,2017-10-12,CE,24700.0,31.25,34.95,15.85,19.45,19.0,19.45,3956.0,3912435000.0,3907000.0,55440.0,54200.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
129,2017-10-04,BANKNIFTY,2017-10-12,PE,24700.0,0.0,0.0,0.0,673.45,0.0,589.25,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901
130,2017-10-05,BANKNIFTY,2017-10-12,CE,23500.0,650.0,660.0,560.0,568.35,580.0,568.35,40.0,38580000.0,980000.0,1360.0,1320.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
131,2017-10-05,BANKNIFTY,2017-10-12,PE,23500.0,25.25,36.8,15.0,19.05,19.0,19.05,17963.0,16899625000.0,14405000.0,193800.0,115720.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
132,2017-10-05,BANKNIFTY,2017-10-12,CE,23600.0,0.0,0.0,0.0,1091.2,0.0,519.35,0.0,0.0,0.0,0.0,0.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
133,2017-10-05,BANKNIFTY,2017-10-12,PE,23600.0,39.65,39.95,20.9,27.1,27.5,27.1,10057.0,9505108000.0,11300000.0,80360.0,72600.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
134,2017-10-05,BANKNIFTY,2017-10-12,CE,23700.0,451.4,483.95,374.6,390.15,403.15,390.15,209.0,201462000.0,3330000.0,4600.0,4600.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
135,2017-10-05,BANKNIFTY,2017-10-12,PE,23700.0,50.7,53.8,29.55,37.9,38.6,37.9,9475.0,8997061000.0,14761000.0,106400.0,86520.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
136,2017-10-05,BANKNIFTY,2017-10-12,CE,23800.0,389.0,389.9,302.25,320.8,319.3,320.8,1708.0,1648378000.0,22362000.0,52040.0,52040.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
137,2017-10-05,BANKNIFTY,2017-10-12,PE,23800.0,65.95,75.0,41.75,54.55,54.9,54.55,16766.0,15998550000.0,37318000.0,153680.0,108200.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
138,2017-10-05,BANKNIFTY,2017-10-12,CE,23900.0,294.35,320.0,237.35,252.0,252.6,252.0,422.0,407838000.0,4406000.0,8320.0,8320.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
139,2017-10-05,BANKNIFTY,2017-10-12,PE,23900.0,90.0,99.95,58.9,79.55,78.95,79.55,10967.0,10518996000.0,34544000.0,110280.0,70360.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
140,2017-10-05,BANKNIFTY,2017-10-12,CE,24000.0,194.35,286.05,172.6,184.95,184.3,184.95,8924.0,8640276000.0,73236000.0,152040.0,123920.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
141,2017-10-05,BANKNIFTY,2017-10-12,PE,24000.0,122.25,135.0,82.65,113.1,110.95,113.1,26668.0,25717675000.0,116395000.0,265680.0,169480.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
142,2017-10-05,BANKNIFTY,2017-10-12,CE,24100.0,181.0,215.0,124.5,133.0,134.95,133.0,16893.0,16386730000.0,101878000.0,166760.0,141680.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
143,2017-10-05,BANKNIFTY,2017-10-12,PE,24100.0,167.9,180.0,111.8,155.4,153.8,155.4,15661.0,15191139000.0,93935000.0,111320.0,84360.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
144,2017-10-05,BANKNIFTY,2017-10-12,CE,24200.0,132.1,158.45,85.0,93.0,91.45,93.0,25264.0,24566420000.0,110868000.0,278400.0,196840.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
145,2017-10-05,BANKNIFTY,2017-10-12,PE,24200.0,227.4,246.3,146.3,212.55,209.0,212.55,6109.0,5961635000.0,48123000.0,56560.0,35200.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
146,2017-10-05,BANKNIFTY,2017-10-12,CE,24300.0,82.15,112.75,55.95,60.35,58.0,60.35,25966.0,25315269000.0,76317000.0,212640.0,167840.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
147,2017-10-05,BANKNIFTY,2017-10-12,PE,24300.0,285.0,292.8,191.25,272.75,267.75,272.75,2415.0,2372286000.0,24906000.0,45760.0,43960.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
148,2017-10-05,BANKNIFTY,2017-10-12,CE,24400.0,55.05,79.15,33.0,37.75,35.85,37.75,20046.0,19603086000.0,38190000.0,192960.0,153760.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
149,2017-10-05,BANKNIFTY,2017-10-12,PE,24400.0,290.0,354.0,268.25,350.1,350.0,350.1,97.0,96000000.0,1328000.0,2840.0,2840.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
150,2017-10-05,BANKNIFTY,2017-10-12,CE,24500.0,32.4,51.95,20.0,22.35,20.5,22.35,33532.0,32901912000.0,40552000.0,455040.0,261880.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
151,2017-10-05,BANKNIFTY,2017-10-12,PE,24500.0,428.85,447.2,336.85,427.85,426.15,427.85,610.0,607455000.0,9655000.0,17720.0,12800.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
152,2017-10-05,BANKNIFTY,2017-10-12,CE,24600.0,25.95,32.2,9.95,11.95,10.3,11.95,18559.0,18274634000.0,12578000.0,218600.0,184840.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
153,2017-10-05,BANKNIFTY,2017-10-12,PE,24600.0,508.0,526.7,481.0,512.3,506.4,512.3,189.0,189826000.0,3850000.0,7160.0,7160.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
154,2017-10-05,BANKNIFTY,2017-10-12,CE,24700.0,16.0,19.2,5.3,6.7,5.85,6.7,13225.0,13071744000.0,5444000.0,157240.0,101800.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
155,2017-10-05,BANKNIFTY,2017-10-12,PE,24700.0,611.0,611.0,611.0,611.0,611.0,611.0,1.0,1012000.0,24000.0,40.0,40.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542
156,2017-10-06,BANKNIFTY,2017-10-12,CE,23500.0,650.0,730.4,650.0,684.45,684.45,684.45,24.0,23231000.0,671000.0,1440.0,80.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
157,2017-10-06,BANKNIFTY,2017-10-12,PE,23500.0,15.25,15.3,6.5,7.4,6.65,7.4,39930.0,37547446000.0,13246000.0,288320.0,94520.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
158,2017-10-06,BANKNIFTY,2017-10-12,CE,23600.0,0.0,0.0,0.0,1091.2,0.0,627.15,0.0,0.0,0.0,0.0,0.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
159,2017-10-06,BANKNIFTY,2017-10-12,PE,23600.0,22.75,22.75,8.4,9.65,9.05,9.65,46929.0,44322286000.0,21310000.0,181400.0,101040.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
160,2017-10-06,BANKNIFTY,2017-10-12,CE,23700.0,458.2,539.15,406.7,505.8,524.4,505.8,262.0,253453000.0,5077000.0,6280.0,1680.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
161,2017-10-06,BANKNIFTY,2017-10-12,PE,23700.0,32.3,33.05,12.15,14.0,12.95,14.0,52540.0,49843788000.0,35868000.0,303880.0,197480.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
162,2017-10-06,BANKNIFTY,2017-10-12,CE,23800.0,353.9,462.6,351.55,403.8,418.15,403.8,1314.0,1271764000.0,20836000.0,52000.0,-40.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
163,2017-10-06,BANKNIFTY,2017-10-12,PE,23800.0,44.85,48.15,19.5,22.25,21.0,22.25,76013.0,72444131000.0,79755000.0,299680.0,146000.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
164,2017-10-06,BANKNIFTY,2017-10-12,CE,23900.0,275.45,380.2,271.75,327.6,346.2,327.6,1419.0,1374402000.0,17838000.0,8200.0,-120.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
165,2017-10-06,BANKNIFTY,2017-10-12,PE,23900.0,67.8,68.0,31.45,35.3,34.0,35.3,77969.0,74664480000.0,126116000.0,186520.0,76240.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
166,2017-10-06,BANKNIFTY,2017-10-12,CE,24000.0,171.05,302.0,171.05,251.8,266.0,251.8,18573.0,18016922000.0,186842000.0,176000.0,23960.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
167,2017-10-06,BANKNIFTY,2017-10-12,PE,24000.0,95.35,97.9,48.2,55.3,50.3,55.3,122782.0,1.18176009e+11,305289000.0,419040.0,153360.0,24190.0,24083.55,24242.05,24074.35,24190.0,84205169,25061100000.0,15.9240502717,13.2838500951,0.00546966474147,6,493.876772431,24683.8767724,23696.1232276
